ComplaintID,CustomerID,ComplaintDate,Channel,ComplaintText,Category,ResolutionTime,Resolved,SatisfactionScore
356,45,2024-09-15,Social Media,Refund has not been processed.,Payment,19,Yes,3
357,171,2024-07-25,Social Media,The product quality is poor.,Product Quality,44,Yes,1
358,3,2025-05-30,Social Media,The product quality is poor.,Product Quality,16,Yes,2
359,162,2023-01-02,Chat,No response to my email.,Customer Support,85,Yes,3
360,80,2025-06-15,Chat,Tracking number doesn't work.,Delivery Delay,49,Yes,1
361,193,2023-10-31,Social Media,No response to my email.,Customer Support,73,Yes,1
362,64,2023-09-11,Chat,The support agent was rude.,Customer Support,63,Yes,1
363,135,2024-10-13,Email,I want to return my order but the process is difficult.,Returns,65,Yes,2
364,35,2024-03-28,Chat,Couldn't get through to customer support.,Customer Support,75,No,2
365,22,2023-02-06,Email,Refund has not been processed.,Payment,18,Yes,3
366,176,2023-06-09,Social Media,Refund has not been processed.,Payment,4,No,1
367,160,2023-01-09,Chat,I was overcharged.,Payment,45,No,1
368,26,2023-08-21,Phone,Website is not user-friendly.,Customer Support,11,Yes,1
369,120,2023-04-09,Social Media,Website is not user-friendly.,Other,54,Yes,3
370,6,2024-10-20,Chat,I want to return my order but the process is difficult.,Returns,59,Yes,2
371,174,2025-03-26,Phone,I was overcharged.,Other,32,Yes,2
372,183,2023-07-27,Chat,No response to my email.,Customer Support,66,Yes,2
373,118,2023-05-11,Social Media,I was overcharged.,Other,23,Yes,1
374,183,2024-02-08,Chat,The support agent was rude.,Customer Support,70,No,2
375,85,2023-06-01,Social Media,Tracking number doesn't work.,Delivery Delay,4,No,2
376,185,2023-02-23,Email,My order hasn't arrived on time.,Delivery Delay,41,Yes,1
377,121,2023-04-30,Chat,Website is not user-friendly.,Product Quality,19,No,2
378,63,2024-11-03,Social Media,The support agent was rude.,Customer Support,74,Yes,3
379,129,2025-07-08,Social Media,Payment did not go through.,Payment,6,No,3
380,149,2024-09-19,Chat,I was overcharged.,Other,8,Yes,2
381,20,2024-08-09,Social Media,The product quality is poor.,Product Quality,11,Yes,3
382,29,2024-09-16,Chat,The product quality is poor.,Product Quality,5,Yes,1
383,43,2024-02-24,Social Media,The support agent was rude.,Customer Support,61,Yes,1
384,173,2024-02-26,Social Media,I want to return my order but the process is difficult.,Returns,40,Yes,1
385,65,2023-04-14,Phone,Tracking number doesn't work.,Delivery Delay,28,No,1
386,131,2025-05-01,Chat,Repeated issues with the same problem.,Other,13,Yes,2
387,96,2023-09-11,Social Media,Package arrived damaged.,Delivery Delay,11,Yes,2
388,20,2023-08-15,Social Media,Refund has not been processed.,Payment,21,Yes,1
389,81,2023-04-22,Chat,I want to return my order but the process is difficult.,Returns,52,Yes,3
390,37,2024-05-24,Chat,The support agent was rude.,Customer Support,80,Yes,2
391,38,2024-04-17,Social Media,Tracking number doesn't work.,Delivery Delay,69,No,2
392,45,2023-04-09,Social Media,Tracking number doesn't work.,Delivery Delay,63,Yes,1
393,170,2023-06-02,Social Media,Couldn't get through to customer support.,Customer Support,67,Yes,1
394,46,2025-05-10,Social Media,Received the wrong item.,Delivery Delay,66,Yes,3
395,60,2025-07-02,Chat,The product quality is poor.,Product Quality,16,Yes,3
396,96,2025-06-14,Social Media,The support agent was rude.,Customer Support,95,Yes,2
397,13,2025-05-27,Email,Long waiting time for assistance.,Customer Support,84,Yes,3
398,31,2023-12-04,Social Media,Repeated issues with the same problem.,Delivery Delay,6,Yes,1
399,124,2024-12-06,Chat,I was overcharged.,Returns,63,Yes,2
400,68,2025-04-01,Chat,Refund has not been processed.,Payment,4,Yes,2
401,116,2023-06-12,Social Media,I was overcharged.,Other,68,Yes,2
402,62,2024-12-20,Social Media,Received the wrong item.,Delivery Delay,51,No,1
403,177,2025-08-14,Social Media,Payment did not go through.,Payment,8,Yes,1
404,146,2024-11-11,Chat,Website is not user-friendly.,Other,15,Yes,2
405,75,2023-06-10,Chat,Long waiting time for assistance.,Customer Support,67,Yes,1
406,106,2024-08-02,Social Media,Couldn't get through to customer support.,Customer Support,91,Yes,1
407,53,2025-03-11,Chat,Website is not user-friendly.,Other,40,Yes,3
408,146,2024-02-02,Social Media,Received the wrong item.,Delivery Delay,33,Yes,1
409,51,2023-10-04,Social Media,Received the wrong item.,Delivery Delay,18,Yes,1
410,169,2025-03-26,Social Media,Website is not user-friendly.,Other,11,Yes,1
411,101,2025-07-04,Chat,No response to my email.,Customer Support,95,Yes,1
412,101,2024-05-18,Social Media,Refund has not been processed.,Payment,21,Yes,2
413,195,2025-06-14,Chat,Refund has not been processed.,Payment,10,No,1
414,193,2024-01-27,Chat,My order hasn't arrived on time.,Delivery Delay,43,Yes,1
415,83,2023-05-15,Phone,I was overcharged.,Product Quality,29,Yes,2
416,123,2023-07-14,Social Media,Repeated issues with the same problem.,Customer Support,16,Yes,3
417,134,2024-02-05,Email,Payment did not go through.,Payment,16,Yes,2
418,165,2024-10-01,Social Media,I was overcharged.,Other,5,Yes,2
419,12,2023-02-02,Chat,Refund has not been processed.,Payment,21,Yes,2
420,81,2024-11-18,Chat,Repeated issues with the same problem.,Returns,30,Yes,2
421,2,2024-04-04,Phone,Package arrived damaged.,Delivery Delay,30,Yes,2
422,53,2025-08-12,Social Media,Payment did not go through.,Payment,19,Yes,1
423,153,2025-06-01,Chat,Payment did not go through.,Payment,12,Yes,3
424,156,2024-04-14,Social Media,Received the wrong item.,Delivery Delay,31,Yes,2
425,173,2024-01-10,Email,Payment did not go through.,Payment,2,Yes,1
426,37,2023-01-22,Email,Couldn't get through to customer support.,Customer Support,69,Yes,1
427,145,2025-01-19,Chat,Website is not user-friendly.,Other,16,Yes,1
428,69,2024-10-31,Phone,Long waiting time for assistance.,Customer Support,69,Yes,2
429,56,2023-02-07,Chat,No response to my email.,Customer Support,93,Yes,3
430,121,2023-08-18,Social Media,My order hasn't arrived on time.,Delivery Delay,40,Yes,3
431,58,2023-12-31,Email,I was overcharged.,Other,67,Yes,1
432,4,2024-07-16,Email,The support agent was rude.,Customer Support,76,Yes,3
433,103,2024-03-13,Email,I want to return my order but the process is difficult.,Returns,26,Yes,3
434,183,2025-02-14,Social Media,My order hasn't arrived on time.,Delivery Delay,37,Yes,1
435,49,2023-10-10,Chat,Couldn't get through to customer support.,Customer Support,84,No,3
436,38,2023-01-27,Chat,My order hasn't arrived on time.,Delivery Delay,46,Yes,3
437,45,2023-08-14,Social Media,Payment did not go through.,Payment,3,Yes,2
438,108,2023-10-04,Chat,Received the wrong item.,Delivery Delay,63,No,2
439,158,2025-03-08,Email,Long waiting time for assistance.,Customer Support,62,Yes,1
440,37,2024-08-31,Social Media,I want to return my order but the process is difficult.,Returns,40,Yes,3
441,184,2023-10-11,Chat,Refund has not been processed.,Payment,21,Yes,3
442,155,2025-05-28,Chat,Received the wrong item.,Delivery Delay,46,No,1
443,32,2025-08-17,Social Media,Payment did not go through.,Payment,20,Yes,1
444,139,2024-04-25,Chat,Payment did not go through.,Payment,5,Yes,3
445,58,2024-03-28,Email,I want to return my order but the process is difficult.,Returns,62,Yes,3
446,77,2025-04-08,Social Media,I want to return my order but the process is difficult.,Returns,47,Yes,2
447,163,2025-03-26,Chat,Package arrived damaged.,Delivery Delay,26,Yes,1
448,17,2024-10-20,Chat,The product quality is poor.,Product Quality,11,No,1
449,158,2024-05-30,Social Media,Long waiting time for assistance.,Customer Support,59,Yes,1
450,146,2024-06-30,Email,Tracking number doesn't work.,Delivery Delay,51,Yes,1
451,30,2023-07-11,Chat,Long waiting time for assistance.,Customer Support,52,No,2
452,90,2023-02-18,Chat,Tracking number doesn't work.,Delivery Delay,7,Yes,3
453,119,2024-05-26,Social Media,Repeated issues with the same problem.,Other,56,Yes,2
454,16,2023-01-17,Chat,No response to my email.,Customer Support,92,Yes,3
455,75,2023-06-21,Social Media,Received the wrong item.,Delivery Delay,56,Yes,1
456,182,2023-08-08,Email,Refund has not been processed.,Payment,6,Yes,2
457,4,2023-06-07,Social Media,My order hasn't arrived on time.,Delivery Delay,22,Yes,3
458,127,2024-04-21,Chat,Payment did not go through.,Payment,20,Yes,2
459,105,2023-02-15,Chat,Payment did not go through.,Payment,23,Yes,1
460,143,2024-01-08,Social Media,The product quality is poor.,Product Quality,44,Yes,1
461,155,2024-06-01,Chat,Received the wrong item.,Delivery Delay,4,Yes,1
462,4,2023-04-09,Chat,No response to my email.,Customer Support,62,No,2
463,163,2025-06-10,Email,Received the wrong item.,Delivery Delay,47,Yes,3
464,85,2025-01-14,Social Media,Package arrived damaged.,Delivery Delay,40,Yes,1
465,63,2023-02-06,Chat,I was overcharged.,Delivery Delay,58,Yes,3
466,100,2023-10-07,Social Media,Website is not user-friendly.,Other,15,Yes,2
467,66,2023-12-15,Social Media,Repeated issues with the same problem.,Payment,8,Yes,2
468,39,2024-05-11,Phone,I want to return my order but the process is difficult.,Returns,28,Yes,2
469,156,2023-10-29,Chat,Refund has not been processed.,Payment,16,Yes,2
470,162,2023-06-30,Social Media,No response to my email.,Customer Support,61,Yes,1
471,161,2024-08-29,Chat,I want to return my order but the process is difficult.,Returns,59,Yes,1
472,178,2023-04-09,Social Media,Refund has not been processed.,Payment,9,No,2
473,188,2024-11-30,Chat,I was overcharged.,Payment,16,Yes,3
474,72,2023-04-26,Chat,Couldn't get through to customer support.,Customer Support,51,Yes,1
475,72,2023-07-10,Email,The support agent was rude.,Customer Support,89,Yes,1
476,42,2023-09-10,Phone,I was overcharged.,Product Quality,56,Yes,1
477,86,2025-07-16,Chat,Repeated issues with the same problem.,Other,35,Yes,1
478,91,2023-06-10,Email,Package arrived damaged.,Delivery Delay,28,No,2
479,28,2023-09-13,Chat,Tracking number doesn't work.,Delivery Delay,32,Yes,2
480,155,2023-11-19,Chat,I was overcharged.,Delivery Delay,7,Yes,2
481,119,2023-05-08,Chat,Repeated issues with the same problem.,Other,63,Yes,3
482,129,2023-01-18,Chat,Tracking number doesn't work.,Delivery Delay,40,Yes,3
483,91,2025-03-03,Email,Refund has not been processed.,Payment,19,Yes,1
484,8,2025-01-04,Chat,Tracking number doesn't work.,Delivery Delay,41,Yes,2
485,121,2024-07-19,Social Media,Long waiting time for assistance.,Customer Support,72,Yes,3
486,46,2024-07-23,Chat,I want to return my order but the process is difficult.,Returns,54,Yes,1
487,24,2023-11-19,Social Media,Repeated issues with the same problem.,Other,11,Yes,2
488,115,2025-05-21,Phone,Payment did not go through.,Payment,2,Yes,3
489,168,2024-11-16,Chat,I want to return my order but the process is difficult.,Returns,39,No,2
490,179,2025-03-02,Chat,Refund has not been processed.,Payment,9,Yes,2
491,119,2024-09-17,Email,No response to my email.,Customer Support,58,No,3
492,24,2023-10-15,Social Media,Received the wrong item.,Delivery Delay,63,Yes,2
493,22,2025-07-31,Chat,I want to return my order but the process is difficult.,Returns,35,Yes,2
494,68,2025-05-03,Chat,Long waiting time for assistance.,Customer Support,75,Yes,2
495,136,2024-10-24,Chat,Tracking number doesn't work.,Delivery Delay,2,Yes,1
496,58,2025-08-19,Social Media,Long waiting time for assistance.,Customer Support,87,No,3
497,15,2024-09-30,Social Media,The product quality is poor.,Product Quality,44,Yes,2
498,8,2023-06-04,Chat,Website is not user-friendly.,Other,37,Yes,1
499,170,2024-05-04,Social Media,I was overcharged.,Other,58,Yes,1
500,167,2024-01-21,Social Media,Payment did not go through.,Payment,15,Yes,1
501,35,2025-02-23,Email,I was overcharged.,Other,69,Yes,3
502,169,2023-04-14,Phone,Tracking number doesn't work.,Delivery Delay,30,Yes,1
503,48,2025-07-17,Email,The product quality is poor.,Product Quality,11,Yes,3
504,96,2024-01-28,Chat,Refund has not been processed.,Payment,10,Yes,2
505,71,2025-03-21,Chat,Couldn't get through to customer support.,Customer Support,91,Yes,1
506,44,2023-09-03,Social Media,Package arrived damaged.,Delivery Delay,61,Yes,2
507,97,2023-06-25,Chat,The product quality is poor.,Product Quality,42,Yes,3
508,35,2023-02-08,Social Media,The support agent was rude.,Customer Support,73,Yes,1
509,27,2024-04-21,Chat,I was overcharged.,Customer Support,52,No,3
510,193,2024-11-12,Social Media,Couldn't get through to customer support.,Customer Support,61,No,1
511,70,2025-01-28,Chat,Repeated issues with the same problem.,Customer Support,2,Yes,1
512,66,2024-06-21,Social Media,My order hasn't arrived on time.,Delivery Delay,51,Yes,3
513,71,2025-05-16,Social Media,Payment did not go through.,Payment,23,Yes,2
514,200,2025-03-28,Chat,Tracking number doesn't work.,Delivery Delay,4,Yes,1
515,191,2025-07-09,Chat,Repeated issues with the same problem.,Other,67,Yes,1
516,80,2024-02-12,Social Media,Repeated issues with the same problem.,Other,22,Yes,1
517,29,2024-06-08,Chat,My order hasn't arrived on time.,Delivery Delay,26,Yes,3
518,31,2025-04-07,Social Media,I want to return my order but the process is difficult.,Returns,67,Yes,1
519,192,2024-05-20,Chat,Refund has not been processed.,Payment,8,Yes,3
520,181,2025-06-21,Social Media,Long waiting time for assistance.,Customer Support,73,No,2
521,68,2025-04-04,Social Media,Payment did not go through.,Payment,17,Yes,1
522,25,2023-02-05,Chat,Package arrived damaged.,Delivery Delay,25,Yes,1
523,117,2024-11-15,Chat,Received the wrong item.,Delivery Delay,10,Yes,3
524,141,2023-01-20,Chat,Repeated issues with the same problem.,Delivery Delay,20,Yes,1
525,81,2023-11-17,Email,Couldn't get through to customer support.,Customer Support,90,Yes,3
526,168,2025-02-14,Social Media,Repeated issues with the same problem.,Other,36,Yes,2
527,200,2024-05-26,Phone,Long waiting time for assistance.,Customer Support,69,Yes,2
528,87,2024-02-04,Chat,Received the wrong item.,Delivery Delay,16,Yes,2
529,135,2024-10-15,Chat,Repeated issues with the same problem.,Customer Support,5,Yes,2
530,160,2025-06-01,Chat,My order hasn't arrived on time.,Delivery Delay,24,Yes,3
531,24,2024-04-15,Social Media,Long waiting time for assistance.,Customer Support,81,Yes,1
532,1,2023-05-23,Chat,The product quality is poor.,Product Quality,18,Yes,3
533,111,2023-04-02,Social Media,The product quality is poor.,Product Quality,35,Yes,3
534,47,2023-12-20,Chat,Long waiting time for assistance.,Customer Support,60,Yes,2
535,179,2025-04-13,Chat,No response to my email.,Customer Support,49,Yes,2
536,36,2025-03-10,Chat,Refund has not been processed.,Payment,6,Yes,2
537,155,2024-12-27,Chat,My order hasn't arrived on time.,Delivery Delay,27,Yes,1
538,198,2025-08-16,Chat,Website is not user-friendly.,Other,53,Yes,3
539,42,2025-05-03,Email,Repeated issues with the same problem.,Other,28,Yes,2
540,76,2023-02-20,Chat,Payment did not go through.,Payment,11,Yes,3
541,90,2024-10-26,Chat,Couldn't get through to customer support.,Customer Support,58,Yes,1
542,89,2024-11-28,Chat,The product quality is poor.,Product Quality,21,Yes,3
543,68,2024-07-28,Social Media,Long waiting time for assistance.,Customer Support,68,No,2
544,70,2023-07-09,Social Media,The product quality is poor.,Product Quality,22,Yes,2
545,110,2023-05-05,Chat,Received the wrong item.,Delivery Delay,30,Yes,3
546,126,2023-05-30,Chat,Received the wrong item.,Delivery Delay,64,No,3
547,141,2023-11-10,Chat,Package arrived damaged.,Delivery Delay,50,Yes,1
548,153,2024-07-23,Social Media,No response to my email.,Customer Support,66,No,2
549,95,2023-12-08,Social Media,I was overcharged.,Other,22,Yes,1
550,22,2023-11-01,Email,Tracking number doesn't work.,Delivery Delay,51,Yes,1
551,21,2024-11-22,Chat,I want to return my order but the process is difficult.,Returns,62,Yes,1
552,143,2024-11-12,Social Media,Website is not user-friendly.,Product Quality,46,No,2
553,195,2025-04-17,Chat,Received the wrong item.,Delivery Delay,66,Yes,1
554,165,2025-02-21,Chat,Received the wrong item.,Delivery Delay,66,Yes,2
555,45,2023-02-23,Chat,No response to my email.,Customer Support,94,No,3
556,154,2024-03-19,Chat,Payment did not go through.,Payment,10,Yes,3
557,111,2024-09-04,Chat,I was overcharged.,Other,44,Yes,1
558,183,2023-09-21,Chat,Long waiting time for assistance.,Customer Support,86,Yes,1
559,178,2023-02-22,Social Media,Tracking number doesn't work.,Delivery Delay,36,Yes,1
560,163,2024-07-25,Phone,Received the wrong item.,Delivery Delay,28,No,1
561,169,2024-09-11,Social Media,No response to my email.,Customer Support,64,Yes,1
562,72,2023-01-05,Chat,Couldn't get through to customer support.,Customer Support,63,Yes,2
563,116,2023-04-13,Chat,Payment did not go through.,Payment,15,Yes,1
564,11,2023-07-15,Chat,I want to return my order but the process is difficult.,Returns,42,No,1
565,88,2025-02-12,Chat,My order hasn't arrived on time.,Delivery Delay,11,Yes,3
566,136,2025-05-26,Social Media,Long waiting time for assistance.,Customer Support,95,Yes,1
